"","recording","site_name","playlist","time","date","MANUAL_MATCH","template","threshold","identifikators","PM_MATCH","validated_fragment"
"116","20250823_003000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"117","20250823_003000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"118","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",NA,NA
"119","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"120","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"121","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"122","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"123","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"124","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"125","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"126","20250823_003000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"127","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",1,0
"128","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"129","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"130","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"131","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"132","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"133","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"134","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"135","20250823_003000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"136","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",NA,NA
"137","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"138","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"139","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"140","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"141","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"142","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"143","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"144","20250823_003000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"145","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",NA,NA
"146","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"147","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"148","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"149","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"150","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"151","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"152","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"153","20250823_003000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"154","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",NA,NA
"155","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"156","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"157","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"158","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"159","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"160","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"161","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"162","20250823_003000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","7_ZdzE05_KZP_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"163","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",NA,NA
"164","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"165","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"166","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"167","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"168","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"169","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"170","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"171","20250823_003000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","8_ZdzE09_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"172","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.1","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.1",NA,NA
"173","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.2","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.2",NA,NA
"174","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"0.5 sec","0.3","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_0.5 sec_0.3",NA,NA
"175","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.1","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.1",NA,NA
"176","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.2","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.2",NA,NA
"177","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"1.0 sec","0.3","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_1.0 sec_0.3",NA,NA
"178","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.1","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.1",NA,NA
"179","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.2","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.2",NA,NA
"180","20250823_003000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",00:30:00,2025-08-23,0,"2.0 sec","0.3","9_ZdzE01_DA_480_part_1_2025-08-23_00:30:00_2.0 sec_0.3",NA,NA
"181","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.1","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.1",NA,NA
"182","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.2","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.2",NA,NA
"183","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.3","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.3",NA,NA
"184","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.1","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.1",NA,NA
"185","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.2","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.2",NA,NA
"186","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.3","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.3",NA,NA
"187","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.1","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_2.0 sec_0.1",NA,NA
"188","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.2","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_2.0 sec_0.2",NA,NA
"189","20250823_010000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.3","1_AiAu03_KZP_480_part_1_2025-08-23_01:00:00_2.0 sec_0.3",NA,NA
"190","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.1","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.1",NA,NA
"191","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.2","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.2",NA,NA
"192","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.3","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.3",NA,NA
"193","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.1","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.1",NA,NA
"194","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.2","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.2",NA,NA
"195","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.3","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.3",NA,NA
"196","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.1","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_2.0 sec_0.1",NA,NA
"197","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.2","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_2.0 sec_0.2",NA,NA
"198","20250823_010000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.3","10_ZdzE06_KZP_480_part_1_2025-08-23_01:00:00_2.0 sec_0.3",NA,NA
"199","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.1","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.1",NA,NA
"200","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.2",NA,NA
"201","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.3",NA,NA
"202","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.1","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.1",NA,NA
"203","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.2",NA,NA
"204","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.3",NA,NA
"205","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.1","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.1",NA,NA
"206","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.2",NA,NA
"207","20250823_010000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.3",NA,NA
"208","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.1",NA,NA
"209","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.2",NA,NA
"210","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.3",NA,NA
"211","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.1",NA,NA
"212","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.2",NA,NA
"213","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.3",NA,NA
"214","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.1",NA,NA
"215","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.2",NA,NA
"216","20250823_010000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.3",NA,NA
"217","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.1",NA,NA
"218","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.2",NA,NA
"219","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_0.5 sec_0.3",NA,NA
"220","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.1",NA,NA
"221","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.2",NA,NA
"222","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_1.0 sec_0.3",NA,NA
"223","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.1",NA,NA
"224","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.2",NA,NA
"225","20250823_010000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",01:00:00,2025-08-23,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-23_01:00:00_2.0 sec_0.3",NA,NA
"226","20250823_010000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.1",NA,NA
"227","20250823_010000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.2",NA,NA
"228","20250823_010000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",01:00:00,2025-08-23,0,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-23_01:00:00_0.5 sec_0.3",NA,NA
"229","20250823_010000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.1",NA,NA
"230","20250823_010000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.2",NA,NA
"231","20250823_010000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",01:00:00,2025-08-23,0,"1.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-23_01:00:00_1.0 sec_0.3",NA,NA
